,index,project_name,publication_year,publication_doi,site_name,latitude,longitude,geo_loc_name,sample_name,sample_host,sample_age,sample_age_doi,community_type,material,collection_date,archive,archive_project,archive_accession,SRR_accession
629,679,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0146,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815292,SRR5047061
630,680,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0147,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815309,SRR5047078
631,681,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0148,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815272,SRR5047042
632,682,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0149,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815380,SRR5047149
633,683,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0150,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815275,SRR5047044
634,684,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0151,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815286,SRR5047055
635,685,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0118,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815343,SRR5047112
636,686,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0119,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815385,SRR5047154
637,687,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0120,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815434,SRR5047204
638,688,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0121,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815357,SRR5047125
639,689,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0122,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815384,SRR5047153
640,690,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0123,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815405,SRR5047174
641,691,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0067,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815288,SRR5047056
642,692,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0076,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815361,SRR5047130
643,693,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0077,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815370,SRR5047139
644,694,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0078,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815406,SRR5047175
645,695,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0079,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815281,SRR5047050
646,696,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0080,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815423,SRR5047192
647,697,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0081,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815341,SRR5047110
648,698,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0082,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815362,SRR5047131
649,699,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0083,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815302,SRR5047072
650,700,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0084,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815327,SRR5047096
651,701,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0085,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815381,SRR5047150
652,702,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0068,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815330,SRR5047099
653,703,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0086,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815315,SRR5047084
654,704,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0087,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815403,SRR5047171
655,705,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0069,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815389,SRR5047158
656,706,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0070,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815366,SRR5047135
657,707,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0071,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815433,SRR5047202
658,708,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0072,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815336,SRR5047105
659,709,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0073,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815334,SRR5047103
660,710,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0074,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815373,SRR5047142
661,711,Philips2017,2017,10.1186/s12864-020-06810-9,Sowinki,52.211,16.893,Poland,PCA0075,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815295,SRR5047064
