Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,lat_lon,geo_loc_name,sex,Host,Isolate,Ethnicity,AGE,Biomaterial_provider,SAMPLE_TYPE,tissue,health_state,cell_line,cell_subtype,cell_type,culture_collection,dev_stage,disease,disease_stage,karyotype,Library,PHENOTYPE,Population,RACE,env_biome,env_feature,samp_size,env_material,Isolation_source,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,SRA_accession,title,Depth,geographic_location_(country_and/or_sea),INSDC_center_alias,Investigation_type,project_name,Description,INSTRUMENT_MODEL,library_layout,library_source,misc_param,platform,processing_location (run),Source_material_ID,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Sequencing_method,host_sex,samp_collect_device,geographic_location_(elevation),soil_environmental_package,BIOME,Ammonium_Nitrogen,Boron_Hot_CaCl2,colour,Conductivity,Crop_rotation_1yr_since_present,Crop_rotation_2yrs_since_present,Crop_rotation_3yrs_since_present,Crop_rotation_4yrs_since_present,Crop_rotation_5yrs_since_present,current_land_use,Date_since_change_in_Land_Use,DTPA_Copper,DTPA_Iron,DTPA_Manganese,DTPA_Zinc,Env_package,Exc_Aluminium,Exc_Calcium,Exc_Magnesium,Exc_Potassium,Exc_Sodium,feature,fire_intensity_if_known,Gravel_(_>2.0_mm),history/agrochemical_additions,history/extreme_events,history/flooding,history/previous_land_use,host_subject_id,links_to_additional_analysis,material,Nitrate_Nitrogen,Other_comments,pH_Level_(CaCl2),pH_Level_(H2O),Phosphorus_Colwell,Potassium_Colwell,profile_position_(BASE),Sample_ID,slope_aspect,slope_gradient,soil_taxonomic/FAO_classification,soil_taxonomic/local_classification,Sulphur,texture,tillage,total_organic_carbon,Vegetation_Dom_Grasses,Vegetation_Dom_Shrubs,Vegetation_Dom_Trees,Vegetation_Total_cover,water_content_of_soil,history/fire,Host_disease,body_site,Clay_(<2_µm),Course_Sand_(200-2000_µm)
ERR671933,WGS,PRJEB7626,SAMEA3113576,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626911,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113576,ERP008551,302,13506819838,8333880973,8158_2,,Australia,Oceania,2012-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8158,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580786,ERS580786,102.100.100/8158,0.10,Australia,BRAEMBL,metagenome,BASE,Uluru,,,,,,,,Arid,Grassland,soil,-25.3504,131.0516,Illumina,,,513,soil,,1,0.16,LTBR,0.015,0,0,0,0,0,National Park,0,0.29,6.07,4.64,0.11,,0.101,2.16,0.65,0.36,< 0.01,,0,0,0,0,0,0,,http://bioplatforms.com.au/,,< 1,adjacent to encroaching C.ciliarus,5.7,6.7,6,166,0,,0,0,0,Calcarosols,1.5,2,0,0.21,"Themeda avenaceae(70),Aristida holathera(15),Cenchrus ciliarus(10),Themeda triandra(2),Eragrostis eriooda(2)",Acacia melidora(1),"Corymbia opaca(1),Acacia tetragonophylla(1)",95,0.518006907,0,,,11.3,59.33
ERR671937,WGS,PRJEB7626,SAMEA3113575,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626915,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113575,ERP008551,302,13703463816,8429786976,8155_2,,Australia,Oceania,2012-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8155,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580785,ERS580785,102.100.100/8155,0.30,Australia,BRAEMBL,metagenome,BASE,Uluru,,,,,,,,Arid,Grassland,soil,-25.351,131.0423,Illumina,,,500,soil,,2,0.23,BROR,0.011,0,0,0,0,0,National Park,0,0.28,12.22,3.21,0.12,,0.152,1.58,1.1,0.41,0.02,,high,5,0,0,0,0,,http://bioplatforms.com.au/,,< 1,freshly burnt,5.4,6.4,7,192,0,,0,0,0,Tenosols,1.7,2,0,0.19,"Themeda avanaceae(95),Themeda triandra(4)","Grevillea striata(1),Acacia melleodora(1)",Corymbia opaca(4),95,3.089407745,41183,,,11.84,72.22
ERR671939,WGS,PRJEB7626,SAMEA3113574,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626917,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113574,ERP008551,302,12850957378,7952763553,8154_2,,Australia,Oceania,2012-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8154,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:28Z,public,ERS580784,ERS580784,102.100.100/8154,0.10,Australia,BRAEMBL,metagenome,BASE,Uluru,,,,,,,,Arid,Grassland,soil,-25.351,131.0423,Illumina,,,500,soil,,4,0.24,BROR,0.034,0,0,0,0,0,National Park,0,0.35,14.85,11.12,0.34,,0.106,2.67,1.17,0.48,0.01,,high,5,0,0,0,0,,http://bioplatforms.com.au/,,< 1,freshly burnt,5.7,6.7,12,217,0,,0,0,0,Tenosols,3,2,0,0.5,"Themeda avanaceae(95),Themeda triandra(4)","Grevillea striata(1),Acacia melleodora(1)",Corymbia opaca(4),95,1.054766734,41183,,,9.87,59.54
ERR687884,WGS,PRJEB7626,SAMEA3113574,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632827,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113574,ERP008551,302,13086292690,8029902127,8154_2,,Australia,Oceania,2012-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8154,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:28Z,public,ERS580784,ERS580784,102.100.100/8154,0.10,Australia,BRAEMBL,metagenome,BASE,Uluru,,,,,,,,Arid,Grassland,soil,-25.351,131.0423,Illumina,,,500,soil,,4,0.24,BROR,0.034,0,0,0,0,0,National Park,0,0.35,14.85,11.12,0.34,,0.106,2.67,1.17,0.48,0.01,,high,5,0,0,0,0,,http://bioplatforms.com.au/,,< 1,freshly burnt,5.7,6.7,12,217,0,,0,0,0,Tenosols,3,2,0,0.5,"Themeda avanaceae(95),Themeda triandra(4)","Grevillea striata(1),Acacia melleodora(1)",Corymbia opaca(4),95,1.054766734,41183,,,9.87,59.54
ERR687885,WGS,PRJEB7626,SAMEA3113576,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632828,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113576,ERP008551,302,13246105654,8108367854,8158_2,,Australia,Oceania,2012-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8158,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580786,ERS580786,102.100.100/8158,0.10,Australia,BRAEMBL,metagenome,BASE,Uluru,,,,,,,,Arid,Grassland,soil,-25.3504,131.0516,Illumina,,,513,soil,,1,0.16,LTBR,0.015,0,0,0,0,0,National Park,0,0.29,6.07,4.64,0.11,,0.101,2.16,0.65,0.36,< 0.01,,0,0,0,0,0,0,,http://bioplatforms.com.au/,,< 1,adjacent to encroaching C.ciliarus,5.7,6.7,6,166,0,,0,0,0,Calcarosols,1.5,2,0,0.21,"Themeda avenaceae(70),Aristida holathera(15),Cenchrus ciliarus(10),Themeda triandra(2),Eragrostis eriooda(2)",Acacia melidora(1),"Corymbia opaca(1),Acacia tetragonophylla(1)",95,0.518006907,0,,,11.3,59.33
ERR687891,WGS,PRJEB7626,SAMEA3113581,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632834,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113581,ERP008551,302,12653927142,7761591223,8263_2,,Australia,Oceania,2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8263,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:56:06Z,public,ERS580791,ERS580791,102.100.100/8263,0.20,Australia,BRAEMBL,metagenome,BASE,Victorian Mallee- Walpeup,,,,,,,,Temperate,Other,soil,-35.11641,141.97633,Illumina,,,72,soil,,2,1.45,BRRD,0.166,wheat,wheat,wheat,wheat,wheat,Production from dryland agriculture and plantations,0,1.76,26.07,6.88,1.19,,0.093,13.35,5.1,1.11,0.72,,low,0,"Fertiliser, herbicides",0,0,Residual native cover,,http://bioplatforms.com.au/,,10,"*GPS coordinates taken for Walpeup samples at centre of each plot at the middle access tube of the first numbered plot in the seriesComposite sample, plots 8,23,34",7.9,8.6,8,434,lower slope,,NW,0,Isbell 2002,Calcarosol,3.4,2.5,Conventional Tillage:,0.43,100,0,0,85,4.4,stubble burnt annually,,,not analysed,not analysed
ERR687894,WGS,PRJEB7626,SAMEA3113582,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632837,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113582,ERP008551,302,12791543408,7885192694,8268_2,,Australia,Oceania,2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8268,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580792,ERS580792,102.100.100/8268,0.10,Australia,BRAEMBL,metagenome,BASE,Victorian Mallee- Walpeup,,,,,,,,Temperate,Woodland,soil,-35.12282,141.99678,Illumina,,,90,soil,,2,0.72,BR,0.1,Native vegetation,Native vegetation,Native vegetation,Native vegetation,Native vegetation,Conservation and Natural Environments,0,2.07,25.22,4.06,1.17,,0.026,14.64,2.33,0.88,0.05,,0,0,nil,0,0,Residual native cover,,http://bioplatforms.com.au/,,2,Dam remnant vegetation,7.8,8.7,6,342,lower slope,,NW,0,Isbell 2002,Calcarosol,1.6,2,Nil,1.01,10,60,30,85,3.2,,,,not analysed,not analysed
ERR687898,WGS,PRJEB7626,SAMEA3113585,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX632841,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-29T00:00:00Z,SAMEA3113585,ERP008551,302,13979647648,8651548408,8271_2,,Australia,Oceania,2012-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8271,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580795,ERS580795,102.100.100/8271,0.20,Australia,BRAEMBL,metagenome,BASE,SCRIME Plots size 14m x 30m phase 2 canola,,,,,,,,Temperate,other,soil,-36.67146,142.28934,Illumina,,,139,soil,,2,3.26,GR,0.207,pulse (pea),medic,wheat,barley,green manure,Production from Dryland Agriculture and Plantations,80yrs,1.97,38.23,8.16,1.16,,0.053,26.49,7.72,1.31,1.23,,0,0,Urea & herbicide,0,0,Residual native cover,,http://bioplatforms.com.au/,,< 1,"*GPS taken 15m down plot 6m in on South side, of first plot, Treatment 11, phase 2 (plots #28, #67, # 95) combine samples",7.6,8.4,22,426,Mid slope,,NW,10,Isbell 2002,Vertosol (grey),11.3,2.5,Conventional Tillage,0.84,0,0,0,100,9.1,"yes, stubble",,,,
ERR450858,AMPLICON,PRJEB5758,SAMEA2393344,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417230,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393344,ERP005182,99,4174915,3346360,13F07.ARM:738,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:13F07.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:25Z,public,"13F07.ARM,ERS417514",ERS417514,"Dorrestein_3D_metabolic_map,13F07.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.259,,,,,,,,,,793728,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR450906,AMPLICON,PRJEB5758,SAMEA2393392,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417278,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393392,ERP005182,99,4840970,3865281,13C02.ARM:697,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:13C02.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:26Z,public,"13C02.ARM,ERS417562",ERS417562,"Dorrestein_3D_metabolic_map,13C02.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.218,,,,,,,,,,793776,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR450958,AMPLICON,PRJEB5758,SAMEA2393444,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417330,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393444,ERP005182,96,590786,526097,13F06.ARM:737,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:13F06.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:28Z,public,"13F06.ARM,ERS417614",ERS417614,"Dorrestein_3D_metabolic_map,13F06.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.258,,,,,,,,,,793828,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR451076,AMPLICON,PRJEB5758,SAMEA2393562,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417448,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393562,ERP005182,95,2381967,2077714,13B09.ARM:692,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:13B09.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:33Z,public,"13B09.ARM,ERS417732",ERS417732,"Dorrestein_3D_metabolic_map,13B09.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.213,,,,,,,,,,793946,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR451083,AMPLICON,PRJEB5758,SAMEA2393569,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417455,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393569,ERP005182,98,1990508,1681517,14B05.ARMPIT:784,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:14B05.ARMPIT,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:33Z,public,"14B05.ARMPIT,ERS417739",ERS417739,"Dorrestein_3D_metabolic_map,14B05.ARMPIT",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from armpit of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.305,,,,,,,,,,793953,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR451153,AMPLICON,PRJEB5758,SAMEA2393639,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417525,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393639,ERP005182,99,5203340,4074736,2F04.ARM:255,,USA,North America,2012,,,47,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:2F04.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:36Z,public,"2F04.ARM,ERS417809",ERS417809,"Dorrestein_3D_metabolic_map,2F04.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:man-mz200.255,,,,,,,,,,794023,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR451202,AMPLICON,PRJEB5758,SAMEA2393688,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417574,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393688,ERP005182,98,6130342,4891995,13G01.ARM:744,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:13G01.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:38Z,public,"13G01.ARM,ERS417858",ERS417858,"Dorrestein_3D_metabolic_map,13G01.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.265,,,,,,,,,,794072,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR451384,AMPLICON,PRJEB5758,SAMEA2393870,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417756,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393870,ERP005182,99,596,30486,2F06.ARM:257,,USA,North America,2012,,,47,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:2F06.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:45Z,public,"2F06.ARM,ERS418040",ERS418040,"Dorrestein_3D_metabolic_map,2F06.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:man-mz200.257,,,,,,,,,,794254,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR451472,AMPLICON,PRJEB5758,SAMEA2393958,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417844,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393958,ERP005182,97,1317489,1137866,2G02.ARM:265,,USA,North America,2012,,,47,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:2G02.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:48Z,public,"2G02.ARM,ERS418128",ERS418128,"Dorrestein_3D_metabolic_map,2G02.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:man-mz200.265,,,,,,,,,,794342,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR451524,AMPLICON,PRJEB5758,SAMEA2394010,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417896,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2394010,ERP005182,98,2154235,1818608,14B12.ARMPIT:791,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:14B12.ARMPIT,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:50Z,public,"14B12.ARMPIT,ERS418180",ERS418180,"Dorrestein_3D_metabolic_map,14B12.ARMPIT",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from armpit of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.312,,,,,,,,,,794394,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR450719,AMPLICON,PRJEB5758,SAMEA2393205,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417091,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393205,ERP005182,98,4593715,3814834,13F05.ARM:736,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:13F05.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:19Z,public,"13F05.ARM,ERS417375",ERS417375,"Dorrestein_3D_metabolic_map,13F05.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.257,,,,,,,,,,793589,,,,,,,,,,,,,,,,UBERON:skin of arm,,
ERR450774,AMPLICON,PRJEB5758,SAMEA2393260,CCME-COLORADO,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX417146,unspecified,SINGLE,PCR,METAGENOMIC,human skin metagenome,ILLUMINA,2014-06-07T00:00:00Z,SAMEA2393260,ERP005182,99,9490407,7619178,13C06.ARM:701,,USA,North America,2012,,,48,,,,,,,,,,,,,,,,,,,,,ENVO:human-associated habitat,ENVO:human-associated habitat,".1\,g",,,2014-06-06,2018-11-16,qiime_study_1741:13C06.ARM,ERC000011,"Colorado Center for Microbial Ecology\, University of Colorado at Boulder",2014-06-06T17:03:12Z,2014-03-04T23:41:21Z,public,"13C06.ARM,ERS417430",ERS417430,"Dorrestein_3D_metabolic_map,13C06.ARM",0,USA: GAZ,CCME-COLORADO,,,Skin sample taken from arm of subject to study human microbiome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741:woman-mz200.222,,,,,,,,,,793644,,,,,,,,,,,,,,,,UBERON:skin of arm,,
SRR5297130,WGS,PRJNA377320,SAMN06458273,UNIVERSITY OF CALIFORNIA SANTA CRUZ,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2599465,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-02-10T00:00:00Z,Burial16_Calculus,SRP100856,152,1118378912,464245580,RN4,Metagenome or environmental,USA,North America,2014-12,37.3746 N 121.8771 W,USA: California,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,49 mg,,dental calculus,,,,,,,,,,,,,,,,,,,,,,,,RN4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5297132,WGS,PRJNA377320,SAMN06458271,UNIVERSITY OF CALIFORNIA SANTA CRUZ,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2599467,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-02-10T00:00:00Z,Buria4_Calculus,SRP100856,152,421416504,177803485,RN2,Metagenome or environmental,USA,North America,2014-12,37.3746 N 121.8771 W,USA: California,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,6 mg,,dental calculus,,,,,,,,,,,,,,,,,,,,,,,,RN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
